pct.1,pct.2,cell type,coeff,gene
0.286,0.146,dendritic,0.5807368035,
0.196,0.074,dendritic,0.5807368035,
0.244,0.091,dendritic,0.5807368035,
0.202,0.082,dendritic,0.5807368035,
0.179,0.074,dendritic,0.5807368035,
0.28,0.127,dendritic,0.5807368035,
0.19,0.086,dendritic,0.5807368035,
0.458,0.267,dendritic,0.5807368035,
0.935,0.691,dendritic,0.5807368035,
0.506,0.282,dendritic,0.5807368035,
0.304,0.149,dendritic,0.5807368035,
0.19,0.073,dendritic,0.5807368035,
0.202,0.101,dendritic,0.5807368035,
0.196,0.069,dendritic,0.5807368035,
0.202,0.088,dendritic,0.5807368035,
0.256,0.124,dendritic,0.5807368035,
0.304,0.137,dendritic,0.5807368035,
0.161,0.079,dendritic,0.5807368035,
0.911,0.611,dendritic,0.5807368035,
0.196,0.071,dendritic,0.5807368035,
0.167,0.081,dendritic,0.5807368035,
0.173,0.066,dendritic,0.5807368035,
0.202,0.085,dendritic,0.5807368035,
0.357,0.224,dendritic,0.5807368035,
0.167,0.077,dendritic,0.5807368035,
0.161,0.054,dendritic,0.5807368035,
0.357,0.172,dendritic,0.5807368035,
0.464,0.15,dendritic,0.5807368035,
0.161,0.081,dendritic,0.5807368035,
0.423,0.252,dendritic,0.5807368035,
0.298,0.194,dendritic,0.5807368035,
0.202,0.088,dendritic,0.5807368035,
0.56,0.356,dendritic,0.5807368035,
0.393,0.25,dendritic,0.5807368035,
0.161,0.07,dendritic,0.5807368035,
0.179,0.081,dendritic,0.5807368035,
0.196,0.092,dendritic,0.5807368035,
0.155,0.067,dendritic,0.5807368035,
0.405,0.244,dendritic,0.5807368035,
0.339,0.144,dendritic,0.5807368035,
1,0.856,dendritic,0.5807368035,
0.25,0.113,dendritic,0.5807368035,
0.214,0.122,dendritic,0.5807368035,
0.155,0.073,dendritic,0.5807368035,
0.19,0.095,dendritic,0.5807368035,
0.72,0.36,dendritic,0.5807368035,
0.173,0.085,dendritic,0.5807368035,
0.357,0.217,dendritic,0.5807368035,
0.339,0.201,dendritic,0.5807368035,
0.185,0.077,dendritic,0.5807368035,
0.185,0.089,dendritic,0.5807368035,
0.19,0.102,dendritic,0.5807368035,
0.19,0.084,dendritic,0.5807368035,
0.714,0.42,dendritic,0.5807368035,
0.185,0.076,dendritic,0.5807368035,
0.179,0.083,dendritic,0.5807368035,
0.333,0.192,dendritic,0.5807368035,
0.232,0.133,dendritic,0.5807368035,
0.256,0.163,dendritic,0.5807368035,
0.411,0.244,dendritic,0.5807368035,
0.185,0.09,dendritic,0.5807368035,
0.19,0.107,dendritic,0.5807368035,
0.232,0.111,dendritic,0.5807368035,
0.881,0.733,dendritic,0.5807368035,
0.226,0.12,dendritic,0.5807368035,
0.298,0.216,dendritic,0.5807368035,
0.155,0.087,dendritic,0.5807368035,
0.19,0.106,dendritic,0.5807368035,
0.25,0.134,dendritic,0.5807368035,
0.327,0.225,dendritic,0.5807368035,
0.167,0.062,dendritic,0.5807368035,
0.208,0.124,dendritic,0.5807368035,
0.214,0.129,dendritic,0.5807368035,
0.22,0.11,dendritic,0.5807368035,
0.292,0.173,dendritic,0.5807368035,
0.155,0.066,dendritic,0.5807368035,
0.155,0.093,dendritic,0.5807368035,
0.155,0.08,dendritic,0.5807368035,
0.702,0.409,dendritic,0.5807368035,
0.22,0.1,dendritic,0.5807368035,
0.22,0.138,dendritic,0.5807368035,
0.155,0.09,dendritic,0.5807368035,
0.19,0.123,dendritic,0.5807368035,
0.321,0.216,dendritic,0.5807368035,
0.333,0.234,dendritic,0.5807368035,
0.208,0.118,dendritic,0.5807368035,
0.167,0.095,dendritic,0.5807368035,
0.232,0.152,dendritic,0.5807368035,
0.31,0.116,dendritic,0.5807368035,
0.167,0.086,dendritic,0.5807368035,
0.381,0.248,dendritic,0.5807368035,
0.173,0.081,dendritic,0.5807368035,
0.292,0.182,dendritic,0.5807368035,
0.167,0.091,dendritic,0.5807368035,
0.333,0.205,dendritic,0.5807368035,
0.244,0.132,dendritic,0.5807368035,
0.196,0.106,dendritic,0.5807368035,
0.161,0.094,dendritic,0.5807368035,
0.292,0.186,dendritic,0.5807368035,
0.315,0.186,dendritic,0.5807368035,
0.167,0.083,dendritic,0.5807368035,
0.363,0.215,dendritic,0.5807368035,
0.22,0.127,dendritic,0.5807368035,
0.173,0.075,dendritic,0.5807368035,
0.488,0.336,dendritic,0.5807368035,
0.298,0.198,dendritic,0.5807368035,
0.185,0.116,dendritic,0.5807368035,
0.274,0.181,dendritic,0.5807368035,
0.214,0.13,dendritic,0.5807368035,
0.179,0.109,dendritic,0.5807368035,
0.155,0.091,dendritic,0.5807368035,
0.256,0.165,dendritic,0.5807368035,
0.19,0.113,dendritic,0.5807368035,
0.155,0.089,dendritic,0.5807368035,
0.167,0.084,dendritic,0.5807368035,
0.214,0.129,dendritic,0.5807368035,
0.327,0.209,dendritic,0.5807368035,
0.196,0.121,dendritic,0.5807368035,
0.28,0.158,dendritic,0.5807368035,
0.786,0.625,dendritic,0.5807368035,
0.173,0.101,dendritic,0.5807368035,
0.208,0.136,dendritic,0.5807368035,
0.369,0.258,dendritic,0.5807368035,
0.179,0.101,dendritic,0.5807368035,
0.262,0.152,dendritic,0.5807368035,
0.387,0.274,dendritic,0.5807368035,
0.208,0.115,dendritic,0.5807368035,
0.161,0.09,dendritic,0.5807368035,
0.22,0.149,dendritic,0.5807368035,
0.238,0.16,dendritic,0.5807368035,
0.47,0.389,dendritic,0.5807368035,
0.268,0.187,dendritic,0.5807368035,
0.911,0.729,dendritic,0.5807368035,
0.196,0.121,dendritic,0.5807368035,
0.327,0.208,dendritic,0.5807368035,
0.202,0.117,dendritic,0.5807368035,
0.357,0.263,dendritic,0.5807368035,
0.167,0.1,dendritic,0.5807368035,
0.232,0.15,dendritic,0.5807368035,
0.292,0.193,dendritic,0.5807368035,
0.56,0.356,dendritic,0.5807368035,
0.476,0.351,dendritic,0.5807368035,
0.161,0.097,dendritic,0.5807368035,
0.185,0.111,dendritic,0.5807368035,
0.339,0.143,dendritic,0.5807368035,
0.744,0.434,dendritic,0.5807368035,
0.274,0.165,dendritic,0.5807368035,
0.446,0.355,dendritic,0.5807368035,
0.476,0.362,dendritic,0.5807368035,
0.667,0.521,dendritic,0.5807368035,
0.31,0.231,dendritic,0.5807368035,
0.185,0.114,dendritic,0.5807368035,
0.339,0.254,dendritic,0.5807368035,
0.964,0.805,dendritic,0.5807368035,
0.298,0.212,dendritic,0.5807368035,
0.274,0.166,dendritic,0.5807368035,
0.381,0.265,dendritic,0.5807368035,
0.22,0.124,dendritic,0.5807368035,
0.298,0.191,dendritic,0.5807368035,
0.232,0.128,dendritic,0.5807368035,
0.155,0.092,dendritic,0.5807368035,
0.268,0.183,dendritic,0.5807368035,
0.744,0.625,dendritic,0.5807368035,
0.28,0.184,dendritic,0.5807368035,
0.167,0.098,dendritic,0.5807368035,
0.962,0.512,dendritic,0.5807368035,
0.5,0.133,dendritic,0.5807368035,
0.444,0.118,dendritic,0.5807368035,
0.388,0.166,dendritic,0.5807368035,
0.269,0.075,dendritic,0.5807368035,
0.269,0.087,dendritic,0.5807368035,
0.606,0.299,dendritic,0.5807368035,
0.569,0.254,dendritic,0.5807368035,
0.362,0.158,dendritic,0.5807368035,
0.438,0.208,dendritic,0.5807368035,
0.4,0.193,dendritic,0.5807368035,
0.156,0.055,dendritic,0.5807368035,
0.431,0.164,dendritic,0.5807368035,
0.65,0.344,dendritic,0.5807368035,
0.231,0.107,dendritic,0.5807368035,
0.188,0.087,dendritic,0.5807368035,
0.669,0.413,dendritic,0.5807368035,
0.238,0.114,dendritic,0.5807368035,
0.481,0.299,dendritic,0.5807368035,
0.175,0.063,dendritic,0.5807368035,
0.412,0.264,dendritic,0.5807368035,
0.669,0.449,dendritic,0.5807368035,
0.194,0.105,dendritic,0.5807368035,
0.9,0.701,dendritic,0.5807368035,
0.156,0.053,dendritic,0.5807368035,
0.181,0.075,dendritic,0.5807368035,
0.2,0.092,dendritic,0.5807368035,
0.531,0.335,dendritic,0.5807368035,
0.275,0.176,dendritic,0.5807368035,
0.388,0.22,dendritic,0.5807368035,
0.644,0.457,dendritic,0.5807368035,
0.231,0.14,dendritic,0.5807368035,
0.4,0.277,dendritic,0.5807368035,
0.156,0.08,dendritic,0.5807368035,
0.194,0.097,dendritic,0.5807368035,
0.244,0.145,dendritic,0.5807368035,
0.306,0.216,dendritic,0.5807368035,
0.169,0.1,dendritic,0.5807368035,
0.206,0.113,dendritic,0.5807368035,
0.175,0.099,dendritic,0.5807368035,
0.375,0.286,dendritic,0.5807368035,
0.181,0.107,dendritic,0.5807368035,
0.888,0.665,dendritic,0.5807368035,
0.769,0.57,dendritic,0.5807368035,
0.181,0.106,dendritic,0.5807368035,
0.175,0.096,dendritic,0.5807368035,
0.538,0.335,dendritic,0.5807368035,
0.669,0.545,dendritic,0.5807368035,
0.194,0.114,dendritic,0.5807368035,
0.625,0.453,dendritic,0.5807368035,
0.225,0.148,dendritic,0.5807368035,
0.4,0.296,dendritic,0.5807368035,
0.225,0.15,dendritic,0.5807368035,
0.288,0.192,dendritic,0.5807368035,
0.525,0.418,dendritic,0.5807368035,
0.362,0.288,dendritic,0.5807368035,
0.206,0.137,dendritic,0.5807368035,
0.319,0.236,dendritic,0.5807368035,
0.5,0.438,dendritic,0.5807368035,
0.65,0.473,dendritic,0.5807368035,
0.494,0.343,dendritic,0.5807368035,
0.838,0.808,dendritic,0.5807368035,
0.238,0.16,dendritic,0.5807368035,
0.656,0.571,dendritic,0.5807368035,
0.469,0.403,dendritic,0.5807368035,
0.475,0.362,dendritic,0.5807368035,
0.456,0.365,dendritic,0.5807368035,
0.762,0.697,dendritic,0.5807368035,
0.544,0.448,dendritic,0.5807368035,
0.212,0.135,dendritic,0.5807368035,
0.8,0.686,dendritic,0.5807368035,
0.75,0.69,dendritic,0.5807368035,
0.95,0.918,dendritic,0.5807368035,
0.631,0.511,dendritic,0.5807368035,
0.914,0.323,dendritic,0.5807368035,
0.328,0.026,dendritic,0.5807368035,
0.445,0.049,dendritic,0.5807368035,
0.609,0.162,dendritic,0.5807368035,
0.75,0.253,dendritic,0.5807368035,
0.344,0.051,dendritic,0.5807368035,
0.734,0.296,dendritic,0.5807368035,
0.391,0.071,dendritic,0.5807368035,
0.953,0.52,dendritic,0.5807368035,
0.234,0.01,dendritic,0.5807368035,
0.625,0.217,dendritic,0.5807368035,
0.336,0.068,dendritic,0.5807368035,
0.445,0.123,dendritic,0.5807368035,
0.445,0.091,dendritic,0.5807368035,
0.234,0.044,dendritic,0.5807368035,
0.414,0.105,dendritic,0.5807368035,
0.258,0.033,dendritic,0.5807368035,
0.719,0.25,dendritic,0.5807368035,
0.422,0.101,dendritic,0.5807368035,
0.633,0.234,dendritic,0.5807368035,
0.461,0.139,dendritic,0.5807368035,
0.57,0.159,dendritic,0.5807368035,
0.203,0.038,dendritic,0.5807368035,
0.172,0.022,dendritic,0.5807368035,
0.156,0.027,dendritic,0.5807368035,
0.477,0.14,dendritic,0.5807368035,
0.188,0.023,dendritic,0.5807368035,
0.812,0.408,dendritic,0.5807368035,
0.242,0.07,dendritic,0.5807368035,
0.594,0.245,dendritic,0.5807368035,
0.211,0.048,dendritic,0.5807368035,
0.234,0.053,dendritic,0.5807368035,
0.211,0.051,dendritic,0.5807368035,
0.633,0.208,dendritic,0.5807368035,
0.18,0.026,dendritic,0.5807368035,
0.211,0.053,dendritic,0.5807368035,
0.164,0.013,dendritic,0.5807368035,
0.32,0.106,dendritic,0.5807368035,
0.281,0.078,dendritic,0.5807368035,
0.203,0.045,dendritic,0.5807368035,
0.18,0.049,dendritic,0.5807368035,
0.922,0.563,dendritic,0.5807368035,
0.195,0.046,dendritic,0.5807368035,
0.18,0.031,dendritic,0.5807368035,
0.172,0.032,dendritic,0.5807368035,
0.328,0.11,dendritic,0.5807368035,
0.391,0.16,dendritic,0.5807368035,
0.297,0.089,dendritic,0.5807368035,
0.188,0.038,dendritic,0.5807368035,
0.219,0.062,dendritic,0.5807368035,
0.18,0.053,dendritic,0.5807368035,
0.234,0.061,dendritic,0.5807368035,
0.164,0.033,dendritic,0.5807368035,
0.945,0.611,dendritic,0.5807368035,
0.477,0.209,dendritic,0.5807368035,
0.375,0.135,dendritic,0.5807368035,
0.477,0.253,dendritic,0.5807368035,
0.43,0.194,dendritic,0.5807368035,
0.188,0.037,dendritic,0.5807368035,
0.156,0.041,dendritic,0.5807368035,
0.547,0.285,dendritic,0.5807368035,
0.227,0.085,dendritic,0.5807368035,
0.453,0.209,dendritic,0.5807368035,
0.25,0.076,dendritic,0.5807368035,
0.664,0.368,dendritic,0.5807368035,
0.312,0.134,dendritic,0.5807368035,
0.609,0.399,dendritic,0.5807368035,
0.68,0.428,dendritic,0.5807368035,
0.18,0.055,dendritic,0.5807368035,
0.305,0.108,dendritic,0.5807368035,
0.828,0.444,dendritic,0.5807368035,
0.227,0.063,dendritic,0.5807368035,
0.188,0.047,dendritic,0.5807368035,
0.164,0.04,dendritic,0.5807368035,
0.25,0.113,dendritic,0.5807368035,
0.734,0.449,dendritic,0.5807368035,
0.18,0.05,dendritic,0.5807368035,
0.469,0.234,dendritic,0.5807368035,
0.383,0.182,dendritic,0.5807368035,
0.164,0.063,dendritic,0.5807368035,
0.352,0.163,dendritic,0.5807368035,
0.289,0.139,dendritic,0.5807368035,
0.156,0.039,dendritic,0.5807368035,
0.383,0.205,dendritic,0.5807368035,
0.164,0.037,dendritic,0.5807368035,
0.164,0.039,dendritic,0.5807368035,
0.422,0.187,dendritic,0.5807368035,
0.219,0.087,dendritic,0.5807368035,
0.359,0.15,dendritic,0.5807368035,
0.289,0.122,dendritic,0.5807368035,
0.188,0.066,dendritic,0.5807368035,
0.336,0.157,dendritic,0.5807368035,
0.18,0.065,dendritic,0.5807368035,
0.172,0.069,dendritic,0.5807368035,
0.25,0.125,dendritic,0.5807368035,
0.227,0.093,dendritic,0.5807368035,
0.258,0.131,dendritic,0.5807368035,
0.156,0.064,dendritic,0.5807368035,
0.672,0.33,dendritic,0.5807368035,
0.156,0.047,dendritic,0.5807368035,
0.414,0.222,dendritic,0.5807368035,
0.266,0.101,dendritic,0.5807368035,
0.219,0.078,dendritic,0.5807368035,
0.32,0.173,dendritic,0.5807368035,
0.188,0.071,dendritic,0.5807368035,
0.219,0.079,dendritic,0.5807368035,
0.234,0.081,dendritic,0.5807368035,
0.242,0.129,dendritic,0.5807368035,
0.32,0.172,dendritic,0.5807368035,
0.914,0.688,dendritic,0.5807368035,
0.438,0.273,dendritic,0.5807368035,
0.297,0.169,dendritic,0.5807368035,
0.852,0.629,dendritic,0.5807368035,
0.633,0.346,dendritic,0.5807368035,
0.617,0.394,dendritic,0.5807368035,
0.156,0.056,dendritic,0.5807368035,
0.164,0.05,dendritic,0.5807368035,
0.297,0.138,dendritic,0.5807368035,
0.836,0.561,dendritic,0.5807368035,
0.211,0.08,dendritic,0.5807368035,
0.695,0.45,dendritic,0.5807368035,
0.164,0.067,dendritic,0.5807368035,
0.188,0.099,dendritic,0.5807368035,
0.477,0.253,dendritic,0.5807368035,
0.219,0.098,dendritic,0.5807368035,
0.156,0.062,dendritic,0.5807368035,
0.352,0.21,dendritic,0.5807368035,
0.234,0.106,dendritic,0.5807368035,
0.273,0.173,dendritic,0.5807368035,
0.203,0.115,dendritic,0.5807368035,
0.273,0.178,dendritic,0.5807368035,
0.312,0.2,dendritic,0.5807368035,
0.289,0.167,dendritic,0.5807368035,
0.258,0.114,dendritic,0.5807368035,
0.461,0.303,dendritic,0.5807368035,
0.461,0.286,dendritic,0.5807368035,
0.164,0.073,dendritic,0.5807368035,
0.898,0.742,dendritic,0.5807368035,
0.156,0.072,dendritic,0.5807368035,
0.32,0.161,dendritic,0.5807368035,
0.297,0.147,dendritic,0.5807368035,
0.438,0.295,dendritic,0.5807368035,
0.188,0.096,dendritic,0.5807368035,
0.305,0.178,dendritic,0.5807368035,
0.211,0.114,dendritic,0.5807368035,
0.43,0.284,dendritic,0.5807368035,
0.164,0.094,dendritic,0.5807368035,
0.219,0.111,dendritic,0.5807368035,
0.195,0.094,dendritic,0.5807368035,
0.273,0.159,dendritic,0.5807368035,
0.469,0.295,dendritic,0.5807368035,
0.906,0.682,dendritic,0.5807368035,
0.352,0.198,dendritic,0.5807368035,
0.195,0.106,dendritic,0.5807368035,
0.203,0.102,dendritic,0.5807368035,
0.172,0.1,dendritic,0.5807368035,
0.234,0.146,dendritic,0.5807368035,
0.516,0.364,dendritic,0.5807368035,
0.195,0.099,dendritic,0.5807368035,
0.188,0.076,dendritic,0.5807368035,
0.305,0.204,dendritic,0.5807368035,
0.32,0.222,dendritic,0.5807368035,
0.352,0.233,dendritic,0.5807368035,
0.906,0.704,dendritic,0.5807368035,
0.336,0.217,dendritic,0.5807368035,
0.305,0.183,dendritic,0.5807368035,
0.531,0.368,dendritic,0.5807368035,
0.172,0.084,dendritic,0.5807368035,
0.164,0.089,dendritic,0.5807368035,
0.375,0.241,dendritic,0.5807368035,
0.227,0.117,dendritic,0.5807368035,
0.477,0.392,dendritic,0.5807368035,
0.773,0.577,dendritic,0.5807368035,
0.336,0.215,dendritic,0.5807368035,
0.484,0.317,dendritic,0.5807368035,
0.359,0.251,dendritic,0.5807368035,
0.867,0.649,dendritic,0.5807368035,
0.469,0.383,dendritic,0.5807368035,
0.555,0.413,dendritic,0.5807368035,
0.18,0.095,dendritic,0.5807368035,
0.758,0.63,dendritic,0.5807368035,
0.18,0.105,dendritic,0.5807368035,
0.156,0.063,dendritic,0.5807368035,
0.188,0.11,dendritic,0.5807368035,
0.188,0.115,dendritic,0.5807368035,
0.289,0.192,dendritic,0.5807368035,
0.297,0.183,dendritic,0.5807368035,
0.164,0.09,dendritic,0.5807368035,
0.414,0.338,dendritic,0.5807368035,
0.453,0.331,dendritic,0.5807368035,
0.234,0.132,dendritic,0.5807368035,
0.906,0.681,dendritic,0.5807368035,
0.32,0.215,dendritic,0.5807368035,
0.398,0.287,dendritic,0.5807368035,
0.258,0.16,dendritic,0.5807368035,
0.156,0.088,dendritic,0.5807368035,
0.625,0.475,dendritic,0.5807368035,
0.156,0.088,dendritic,0.5807368035,
0.211,0.117,dendritic,0.5807368035,
0.289,0.19,dendritic,0.5807368035,
0.305,0.205,dendritic,0.5807368035,
0.367,0.271,dendritic,0.5807368035,
0.523,0.377,dendritic,0.5807368035,
0.227,0.133,dendritic,0.5807368035,
0.164,0.073,dendritic,0.5807368035,
0.328,0.198,dendritic,0.5807368035,
0.5,0.395,dendritic,0.5807368035,
0.188,0.107,dendritic,0.5807368035,
0.656,0.546,dendritic,0.5807368035,
0.508,0.344,dendritic,0.5807368035,
0.844,0.718,dendritic,0.5807368035,
0.234,0.143,dendritic,0.5807368035,
0.539,0.377,dendritic,0.5807368035,
0.414,0.3,dendritic,0.5807368035,
0.727,0.583,dendritic,0.5807368035,
0.453,0.356,dendritic,0.5807368035,
0.492,0.355,dendritic,0.5807368035,
0.484,0.337,dendritic,0.5807368035,
0.203,0.122,dendritic,0.5807368035,
0.398,0.279,dendritic,0.5807368035,
0.664,0.511,dendritic,0.5807368035,
0.562,0.449,dendritic,0.5807368035,
0.797,0.659,dendritic,0.5807368035,
0.211,0.129,dendritic,0.5807368035,
0.899,0.252,dendritic,0.5807368035,
0.899,0.05,dendritic,0.5807368035,
0.944,0.096,dendritic,0.5807368035,
0.82,0.067,dendritic,0.5807368035,
0.798,0.168,dendritic,0.5807368035,
0.236,0.012,dendritic,0.5807368035,
0.36,0.035,dendritic,0.5807368035,
0.831,0.167,dendritic,0.5807368035,
0.393,0.006,dendritic,0.5807368035,
0.416,0.023,dendritic,0.5807368035,
0.404,0.085,dendritic,0.5807368035,
0.933,0.497,dendritic,0.5807368035,
0.202,0.014,dendritic,0.5807368035,
0.27,0.031,dendritic,0.5807368035,
0.472,0.073,dendritic,0.5807368035,
0.236,0.071,dendritic,0.5807368035,
0.27,0.022,dendritic,0.5807368035,
0.36,0.054,dendritic,0.5807368035,
0.607,0.218,dendritic,0.5807368035,
0.944,0.667,dendritic,0.5807368035,
0.191,0.016,dendritic,0.5807368035,
0.506,0.144,dendritic,0.5807368035,
0.685,0.343,dendritic,0.5807368035,
0.888,0.626,dendritic,0.5807368035,
0.292,0.074,dendritic,0.5807368035,
0.416,0.099,dendritic,0.5807368035,
0.247,0.027,dendritic,0.5807368035,
0.449,0.189,dendritic,0.5807368035,
0.652,0.261,dendritic,0.5807368035,
0.573,0.197,dendritic,0.5807368035,
0.169,0.046,dendritic,0.5807368035,
0.472,0.105,dendritic,0.5807368035,
0.404,0.151,dendritic,0.5807368035,
0.517,0.186,dendritic,0.5807368035,
0.191,0.018,dendritic,0.5807368035,
0.371,0.122,dendritic,0.5807368035,
0.315,0.071,dendritic,0.5807368035,
0.191,0.01,dendritic,0.5807368035,
0.528,0.229,dendritic,0.5807368035,
0.382,0.113,dendritic,0.5807368035,
0.247,0.039,dendritic,0.5807368035,
0.191,0.022,dendritic,0.5807368035,
0.303,0.063,dendritic,0.5807368035,
0.449,0.202,dendritic,0.5807368035,
0.247,0.051,dendritic,0.5807368035,
0.225,0.04,dendritic,0.5807368035,
0.404,0.13,dendritic,0.5807368035,
0.202,0.036,dendritic,0.5807368035,
0.393,0.164,dendritic,0.5807368035,
0.225,0.064,dendritic,0.5807368035,
0.213,0.037,dendritic,0.5807368035,
0.202,0.039,dendritic,0.5807368035,
0.225,0.041,dendritic,0.5807368035,
0.27,0.062,dendritic,0.5807368035,
0.191,0.027,dendritic,0.5807368035,
0.393,0.161,dendritic,0.5807368035,
0.18,0.027,dendritic,0.5807368035,
0.921,0.57,dendritic,0.5807368035,
0.213,0.067,dendritic,0.5807368035,
0.202,0.048,dendritic,0.5807368035,
0.36,0.11,dendritic,0.5807368035,
0.618,0.252,dendritic,0.5807368035,
0.281,0.067,dendritic,0.5807368035,
0.213,0.086,dendritic,0.5807368035,
0.258,0.072,dendritic,0.5807368035,
0.551,0.227,dendritic,0.5807368035,
0.213,0.057,dendritic,0.5807368035,
0.258,0.093,dendritic,0.5807368035,
0.697,0.358,dendritic,0.5807368035,
0.472,0.222,dendritic,0.5807368035,
0.955,0.684,dendritic,0.5807368035,
0.27,0.064,dendritic,0.5807368035,
0.202,0.067,dendritic,0.5807368035,
0.809,0.623,dendritic,0.5807368035,
0.225,0.091,dendritic,0.5807368035,
0.157,0.021,dendritic,0.5807368035,
0.438,0.191,dendritic,0.5807368035,
0.18,0.043,dendritic,0.5807368035,
0.157,0.043,dendritic,0.5807368035,
0.607,0.363,dendritic,0.5807368035,
0.247,0.071,dendritic,0.5807368035,
0.202,0.049,dendritic,0.5807368035,
0.944,0.78,dendritic,0.5807368035,
0.169,0.029,dendritic,0.5807368035,
0.169,0.041,dendritic,0.5807368035,
0.202,0.064,dendritic,0.5807368035,
0.191,0.085,dendritic,0.5807368035,
0.258,0.121,dendritic,0.5807368035,
0.157,0.047,dendritic,0.5807368035,
0.169,0.048,dendritic,0.5807368035,
0.202,0.066,dendritic,0.5807368035,
0.517,0.256,dendritic,0.5807368035,
0.157,0.053,dendritic,0.5807368035,
0.18,0.057,dendritic,0.5807368035,
0.427,0.201,dendritic,0.5807368035,
0.157,0.059,dendritic,0.5807368035,
0.416,0.216,dendritic,0.5807368035,
